timestamp,ax,ay,az,gx,gy,gz
132352,2.93,-2.40,0.05,-7143.00,-10706.00,-32768.00
132403,3.91,-2.52,-0.21,-31826.00,-23729.00,-32768.00
132454,3.79,-2.55,-0.10,-25766.00,1521.00,-32768.00
132505,4.05,-2.87,-0.02,22942.00,-4843.00,-32768.00
132556,4.15,-2.27,-0.19,-32541.00,-25867.00,-32768.00
132607,3.57,-2.20,-0.18,-12119.00,19161.00,-32768.00
132658,-3.06,-8.06,-0.92,-4278.00,-15115.00,-32768.00
132709,3.74,-2.29,-0.29,2134.00,13278.00,-32768.00
132760,3.17,-1.90,0.08,-18635.00,-32669.00,-32768.00
132811,4.05,-2.05,-0.14,-26642.00,16044.00,-32768.00
132862,3.17,-2.08,-0.15,-1868.00,-14008.00,-32768.00
132913,2.17,1.95,-0.77,-13864.00,-26545.00,-32768.00
132964,0.77,-3.88,-0.02,19743.00,-392.00,-32768.00
133015,2.70,-1.58,0.24,-30732.00,-17597.00,-32768.00
133066,2.75,-1.83,0.05,-23513.00,4293.00,-32768.00
133117,-0.99,-2.73,-0.25,2732.00,17231.00,-32768.00
133168,7.19,-6.78,-1.73,2855.00,27171.00,-32768.00
133219,2.23,-1.40,0.20,-18767.00,-10874.00,-32768.00
133270,1.54,-1.14,0.04,-18854.00,-3050.00,-32768.00
133321,1.18,-3.95,-0.92,9554.00,32484.00,-32768.00
133372,6.99,-1.68,-3.14,-29105.00,6723.00,-32768.00
133423,0.32,4.87,-0.38,-21912.00,-2978.00,-32768.00
133474,1.57,-1.03,0.38,9898.00,-32768.00,-32768.00
133525,1.47,-1.25,0.14,-32294.00,12742.00,-32768.00
133576,3.92,-1.22,-1.42,-32752.00,-1185.00,-32768.00
133627,1.47,1.27,-0.29,-24662.00,-32698.00,-32768.00
133678,0.64,-0.43,0.21,-536.00,-15089.00,-32768.00
133729,0.57,-0.48,0.12,3845.00,4746.00,-32768.00
133780,0.68,-0.29,0.17,-27333.00,19609.00,-32768.00
133831,1.08,-0.90,-0.78,-32634.00,13564.00,-32768.00
133882,3.04,1.19,-1.69,-32768.00,-25050.00,-32768.00
133933,0.18,1.58,-0.50,-4765.00,-32768.00,-32768.00
133984,-0.11,0.08,-0.06,23216.00,-21183.00,-32768.00
134035,-0.28,-0.04,-0.10,32358.00,5933.00,-32768.00
134086,-0.39,-0.26,-0.42,28680.00,32767.00,-32768.00
134137,-0.21,-0.23,-0.93,-25918.00,32767.00,-15761.00
134188,0.31,-0.07,-0.57,-32768.00,-32768.00,-2621.00
134239,-0.00,-0.19,-0.07,32767.00,-11500.00,-5807.00
134290,-0.22,-0.12,-0.63,12687.00,26213.00,-2852.00
134341,0.10,-0.16,-1.43,-25208.00,27049.00,287.00
134392,-0.13,-0.09,-1.59,-10128.00,-23676.00,541.00
134443,-0.09,0.00,-0.75,2998.00,6662.00,-74.00
134494,-0.02,-0.12,-1.07,5241.00,6707.00,234.00
134545,-0.06,-0.06,-1.11,-4132.00,-5285.00,106.00
134596,-0.11,-0.05,-0.93,455.00,362.00,7.00
134647,-0.05,-0.05,-1.04,925.00,1158.00,135.00
134698,-0.08,-0.04,-1.01,-400.00,-369.00,2.00
134749,-0.07,-0.05,-1.03,-46.00,12.00,15.00
134800,-0.07,-0.05,-1.02,5.00,40.00,19.00
134851,-0.07,-0.05,-1.02,-4.00,25.00,7.00
134902,-0.07,-0.05,-1.02,17.00,23.00,13.00
134953,-0.07,-0.05,-1.02,11.00,43.00,21.00
135004,-0.07,-0.05,-1.02,21.00,20.00,13.00
135055,-0.07,-0.05,-1.02,7.00,28.00,25.00
135106,-0.07,-0.05,-1.02,13.00,36.00,16.00
135157,-0.07,-0.05,-1.02,13.00,24.00,20.00
135208,-0.07,-0.05,-1.02,22.00,33.00,21.00
