timestamp,ax,ay,az,gx,gy,gz
162504,3.22,-2.15,-0.18,-15445.00,-17934.00,-32768.00
162555,4.81,-1.76,0.27,-31234.00,-12118.00,-32768.00
162606,3.07,-1.99,-0.14,-11769.00,-624.00,-32768.00
162657,3.06,-2.06,-0.16,-17636.00,-13277.00,-32768.00
162708,3.06,-2.00,-0.10,-27812.00,-12050.00,-32768.00
162759,2.46,-2.39,-0.17,-13787.00,14555.00,-32768.00
162810,2.76,-1.93,-0.14,-372.00,-9420.00,-32768.00
162861,2.83,-1.82,-0.15,-28311.00,-26962.00,-32768.00
162912,2.76,-1.84,0.04,-32253.00,899.00,-32768.00
162963,2.90,-2.86,-0.19,-7570.00,12925.00,-32768.00
163014,2.53,-1.68,-0.10,-4337.00,-18254.00,-32768.00
163065,2.54,-1.62,-0.02,-28914.00,-25734.00,-32768.00
163116,0.98,3.01,0.25,-9461.00,431.00,-32768.00
163167,2.40,-1.66,-0.14,-15456.00,-10238.00,-32768.00
163218,2.53,-1.68,-0.17,-26359.00,-11713.00,-32768.00
163269,1.67,-1.66,0.17,-26421.00,-25757.00,-32768.00
163320,2.22,-1.55,-0.20,-30974.00,6297.00,-32768.00
163371,2.23,-1.56,-0.13,-8314.00,8855.00,-32768.00
163422,2.22,-1.45,-0.17,-3923.00,-19014.00,-32768.00
163473,3.43,3.50,0.14,-8755.00,-32768.00,-32768.00
163524,2.11,-1.47,-0.21,-32675.00,-11299.00,-32768.00
163575,2.14,-1.46,-0.21,-29221.00,23580.00,-32768.00
163626,2.65,-1.50,-0.52,9122.00,60.00,-32768.00
163677,2.05,-1.20,-0.01,-9935.00,-32601.00,-32768.00
163728,-0.78,-1.22,0.20,-18588.00,-14898.00,-32768.00
163779,1.93,-1.52,-0.19,-22554.00,-2977.00,-32768.00
163830,7.48,-1.52,-0.60,-21012.00,-7920.00,-32768.00
163881,1.85,-0.67,-0.18,-18949.00,-6775.00,-32768.00
163932,1.20,-1.24,-0.09,-4699.00,57.00,-32768.00
163983,0.68,-5.42,0.46,-18278.00,1509.00,-32768.00
164034,1.69,-1.12,-0.17,-9540.00,-9065.00,-32768.00
164085,1.90,-0.49,-0.25,-10805.00,-27320.00,-32768.00
164136,1.85,-1.74,-0.11,-5743.00,-18056.00,-32768.00
164187,1.59,-1.47,-0.31,-29686.00,-7301.00,-32768.00
164238,3.39,-1.78,-0.94,-32077.00,4219.00,-32768.00
164289,1.69,-0.96,-0.08,-32700.00,-5041.00,-32768.00
164340,1.71,-1.76,-0.16,-3846.00,9887.00,-32768.00
164391,1.41,-0.99,-0.11,-572.00,-7184.00,-32768.00
164442,1.45,-0.95,-0.21,-15389.00,-21454.00,-32768.00
164493,7.41,0.54,-3.43,-26090.00,-24871.00,-32768.00
164544,0.88,0.82,0.33,5183.00,-32768.00,-32768.00
164595,1.93,-1.14,-0.09,-28027.00,-21818.00,-32768.00
164646,1.14,-0.79,-0.11,-32768.00,448.00,-32768.00
164697,1.14,-0.77,-0.02,-17493.00,13297.00,-32768.00
164748,1.27,-0.67,-0.38,4232.00,2560.00,-32768.00
164799,1.15,-0.49,0.08,3012.00,-32714.00,-32768.00
164850,-0.11,-0.53,-0.24,-32768.00,-32225.00,-32768.00
164901,1.08,-0.76,-0.11,-15865.00,32673.00,-32768.00
164952,1.11,-0.48,0.11,-32768.00,31736.00,-32768.00
165003,5.11,1.23,-1.37,-31011.00,2448.00,-32768.00
165054,0.81,0.41,-0.14,-5294.00,-4149.00,-32768.00
165105,0.64,-0.55,0.08,13657.00,-3441.00,-32768.00
165156,0.79,-0.59,0.10,11674.00,24720.00,-32768.00
165207,0.74,-0.65,-0.11,-20604.00,20068.00,-32768.00
165258,2.09,-0.88,-1.01,-23302.00,17550.00,-32768.00
165309,0.82,-0.12,-0.12,-31553.00,-16400.00,-32768.00
165360,0.47,0.05,0.11,-11020.00,-32653.00,-32768.00
165411,0.14,-0.01,0.08,16483.00,-29029.00,-32768.00
165462,-1.07,-0.47,0.05,16901.00,17845.00,-32768.00
165513,-0.80,-0.76,-0.41,20252.00,19141.00,-32768.00
165564,0.04,-0.88,-0.47,-29853.00,32767.00,-32768.00
165615,0.41,-0.67,-1.01,-32768.00,25707.00,-32768.00
165666,0.72,0.14,-0.61,-32652.00,-32328.00,-13674.00
165717,-0.02,-0.02,-0.22,32767.00,-32172.00,-4165.00
165768,-0.05,-0.24,-1.40,32487.00,32767.00,-2850.00
165819,-0.04,-0.09,-0.89,-32220.00,32649.00,4239.00
165870,0.01,-0.02,-0.22,-17310.00,-32459.00,2555.00
165921,-0.06,-0.01,-2.24,31696.00,290.00,-2066.00
165972,-0.10,-0.07,-0.47,-3422.00,2031.00,525.00
166023,-0.15,0.22,-1.00,-12804.00,7159.00,1003.00
166074,-0.04,0.01,-1.16,3114.00,-3398.00,511.00
166125,-0.15,0.04,-0.90,1530.00,846.00,-726.00
166176,-0.09,0.05,-1.01,-788.00,323.00,141.00
166227,-0.11,0.03,-1.01,1.00,65.00,-2.00
166278,-0.10,0.03,-1.01,52.00,-18.00,9.00
166329,-0.11,0.04,-1.01,21.00,33.00,9.00
166380,-0.11,0.03,-1.02,13.00,44.00,22.00
166431,-0.11,0.04,-1.02,23.00,35.00,21.00
166482,-0.11,0.03,-1.02,23.00,39.00,24.00
166533,-0.10,0.03,-1.02,27.00,34.00,10.00
166584,-0.10,0.03,-1.02,23.00,37.00,13.00
166635,-0.10,0.04,-1.02,37.00,28.00,16.00
166686,-0.11,0.04,-1.02,26.00,35.00,25.00
