timestamp,ax,ay,az,gx,gy,gz
220345,3.66,-1.72,-0.10,-28114.00,18584.00,-32768.00
220396,-2.95,-2.29,0.82,28252.00,-12398.00,-32768.00
220447,3.50,-2.12,0.13,-26574.00,-32688.00,-32768.00
220498,4.99,0.89,-0.46,-32768.00,7407.00,-32768.00
220549,-0.81,-2.49,0.78,-14084.00,-26152.00,-32768.00
220600,3.11,-2.06,0.37,-13628.00,1843.00,-32768.00
220651,3.02,-1.98,0.22,-11384.00,-17090.00,-32768.00
220702,3.04,-2.06,0.15,-27681.00,-14352.00,-32768.00
220753,3.10,-2.06,-0.07,-26534.00,504.00,-32768.00
220804,4.07,-1.35,-0.30,-32768.00,-32768.00,-32768.00
220855,2.93,-3.05,0.40,-32764.00,-15390.00,-32768.00
220906,2.83,-1.90,0.19,-22110.00,9921.00,-32768.00
220957,2.76,-1.83,0.13,-1443.00,-7761.00,-32768.00
221008,2.54,-0.15,-0.10,-17127.00,-24678.00,-32768.00
221059,2.17,-2.11,0.34,3689.00,-22223.00,-32768.00
221110,3.43,-2.45,0.29,-32768.00,-23084.00,-32768.00
221161,2.77,-1.62,-0.02,-30279.00,14887.00,-32768.00
221212,2.35,-1.51,0.34,20592.00,-26664.00,-32768.00
221263,2.34,-2.15,-0.41,-32768.00,-31260.00,-32768.00
221314,7.12,-1.37,-1.49,-32764.00,-9572.00,-32768.00
221365,2.41,-1.54,0.04,-32768.00,10942.00,-32768.00
221416,2.31,-1.63,0.12,-236.00,13283.00,-32768.00
221467,2.31,-1.52,0.02,2594.00,-24587.00,-32768.00
221518,3.34,0.23,-0.31,-32768.00,-32764.00,-32768.00
221569,1.28,-0.58,0.10,-32767.00,-25045.00,-32768.00
221620,2.17,-1.49,0.04,-23093.00,23244.00,-32768.00
221671,5.89,-4.40,-1.14,-825.00,-8432.00,-32768.00
221722,2.59,1.66,-0.36,-12966.00,-26133.00,-32768.00
221773,1.88,-1.40,0.05,-14762.00,-21676.00,-32768.00
221824,1.88,-2.01,-0.35,-32768.00,-6958.00,-32768.00
221875,5.38,-1.44,-1.00,-32767.00,1759.00,-32768.00
221926,1.83,-1.29,-0.01,-19800.00,-4695.00,-32768.00
221977,1.44,-1.26,-0.11,-13403.00,1748.00,-32768.00
222028,1.07,-4.73,-1.27,-10193.00,648.00,-32768.00
222079,2.78,-1.47,-0.31,-26614.00,7428.00,-32768.00
222130,3.13,3.93,-0.07,2408.00,1712.00,-32768.00
222181,1.60,-1.12,-0.08,-1635.00,-17488.00,-32768.00
222232,1.60,-1.25,-0.30,-25469.00,-15146.00,-32768.00
222283,1.55,-1.12,-0.08,-32768.00,17572.00,-32768.00
222334,2.03,-0.65,-0.61,5073.00,15877.00,-32768.00
222385,1.26,-0.91,-0.09,23046.00,-25632.00,-32768.00
222436,1.31,-1.20,-0.00,9951.00,11605.00,-32768.00
222487,1.43,-1.12,-0.19,-671.00,-24262.00,-32768.00
222538,1.50,-0.92,-0.16,-24075.00,-26128.00,-32768.00
222589,1.29,2.97,-0.47,-3556.00,-28277.00,-32768.00
222640,0.25,-0.97,0.02,3007.00,-14588.00,-32768.00
222691,1.08,-0.90,-0.19,-16345.00,-19174.00,-32768.00
222742,1.19,-0.83,-0.21,-32768.00,-10696.00,-32768.00
222793,3.04,-0.18,-1.92,-25400.00,-16052.00,-32768.00
222844,-0.86,4.96,-0.08,-12287.00,-32768.00,-32768.00
222895,0.78,-0.59,-0.21,-24224.00,-22518.00,-32768.00
222946,0.87,-0.63,-0.31,-32737.00,-2293.00,-32768.00
222997,0.87,-0.61,-0.25,-25534.00,9736.00,-32768.00
223048,1.76,-0.75,-3.53,-14265.00,-9165.00,-32768.00
223099,1.36,0.58,-0.78,-24911.00,-32768.00,-32768.00
223150,-0.11,-0.43,-0.05,32290.00,-6590.00,-32768.00
223201,0.36,-0.53,-0.28,-9218.00,23071.00,-32768.00
223252,0.51,-0.79,-0.87,-10620.00,10100.00,-32768.00
223303,0.53,-0.32,-0.48,-32768.00,-32768.00,-32768.00
223354,0.22,-0.04,-0.38,29537.00,-32765.00,-32768.00
223405,0.16,-0.23,-1.85,28124.00,25035.00,-32768.00
223456,0.19,-0.42,-0.88,-17248.00,28580.00,-32768.00
223507,0.48,0.05,-0.54,-14275.00,-27580.00,-32768.00
223558,-0.03,0.20,-0.97,30646.00,-13043.00,-32768.00
223609,0.02,-0.04,-0.58,-12138.00,6612.00,-22144.00
223660,0.10,0.20,-1.37,3403.00,-3752.00,-16025.00
223711,-0.15,-0.12,-1.00,-1249.00,-52.00,-4501.00
223762,-0.07,-0.05,-0.99,974.00,-592.00,351.00
223813,-0.08,-0.07,-1.02,40.00,44.00,46.00
223864,-0.08,-0.07,-1.02,26.00,24.00,36.00
223915,-0.09,-0.07,-1.02,-1.00,25.00,22.00
223966,-0.09,-0.07,-1.02,2.00,33.00,28.00
224017,-0.08,-0.07,-1.02,7.00,39.00,18.00
224068,-0.09,-0.07,-1.02,3.00,34.00,29.00
224119,-0.08,-0.07,-1.02,-1.00,28.00,19.00
224170,-0.08,-0.07,-1.02,22.00,29.00,10.00
224221,-0.09,-0.07,-1.02,7.00,37.00,19.00
224272,-0.08,-0.07,-1.02,13.00,36.00,29.00
224323,-0.08,-0.07,-1.03,31.00,47.00,36.00
224374,-0.08,-0.07,-1.03,-3.00,27.00,12.00
224425,-0.09,-0.07,-1.02,5.00,43.00,21.00
224476,-0.08,-0.07,-1.02,5.00,28.00,14.00
224527,-0.08,-0.07,-1.02,13.00,31.00,18.00
224578,-0.08,-0.07,-1.02,22.00,29.00,18.00
224629,-0.09,-0.07,-1.02,11.00,24.00,10.00
224680,-0.08,-0.07,-1.02,16.00,32.00,21.00
224731,-0.08,-0.07,-1.02,12.00,26.00,21.00
224782,-0.08,-0.07,-1.02,4.00,35.00,13.00
224833,-0.08,-0.07,-1.02,7.00,33.00,20.00
